V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
0.800478986881673,0.55852693723049,13.2422539995052,8.62328206220409,0.453939368152525,0.338174142261501,0.678801394165494,1.51636078993091,4.26770524587133,4.37379134033108,100.361820246675
0.625328341616318,0.552284423062578,10.9898885096423,8.87129188043764,0.35613275123015,0.37765255585406,0.310482736703474,1.19271739756921,5.46199076541583,4.19308483903413,78.7329938230687
0.890349104995374,0.574501437617932,13.9619372303947,12.0957131916774,0.580855197498109,0.630333414682653,0.521770499312785,1.01832697465667,4.19466583991773,3.45999838793767,85.6770969755598
0.731193833113182,0.82724906028714,12.0451551413164,5.85441565369256,0.505142397842836,0.621867473151535,0.600115254237316,1.28016349323327,4.96424132802989,5.96294273637235,113.89574788406
0.663068425432779,0.739828837769572,8.74597950597527,10.3909304635832,0.330187780450564,0.665576555704698,0.556589631425682,1.68460791186546,3.14103552951361,3.67739266398246,87.096655669855
0.708680092104711,0.57871776393801,13.4457691185293,10.7480426557129,0.638986272021662,0.633277273378335,0.363478470132221,1.87123773700208,3.66851949576871,4.75147931837942,102.274978963367
0.581480853476096,0.648822325862478,9.83639198485762,6.95269417033997,0.478855748054571,0.525150340225082,0.510386227012146,1.49892917332123,4.7779607512441,4.59562867781846,86.7216948610149
0.728748651410453,0.745574482271914,12.967790841125,10.2520356832887,0.384861680864822,0.54378315316746,0.415620625647716,1.76891352749662,3.0486828400672,5.81444161767256,83.6983327537891
0.748982251082081,0.655928282008506,11.0548473400413,8.29115004468476,0.641413021367043,0.308303134667687,0.516122085602954,1.13326502330136,5.22519614740857,3.48259052305366,94.6673043958726
0.639123912083916,0.585189269566443,13.4536787342979,5.73512223057915,0.389734773439821,0.581829366352875,0.375945575079415,1.27448851423338,4.53444596397341,4.45755626350874,100.155284871173
0.877480566338636,0.615359684567899,6.01576679864666,8.80410636684392,0.454532052074559,0.39226515558036,0.329198542539496,1.66671792262001,4.83413175786962,3.71965627622441,117.937843718915
0.58418755683722,0.581520095169079,11.3116130060283,6.05965124572394,0.508517553060781,0.652158209522255,0.370828154389747,1.35485917515471,4.08462238938315,4.92169790134882,77.1479137791321
0.656797486316413,0.847909117421135,10.517674138688,7.77285724057583,0.491354109211359,0.467635825029109,0.355208914028481,1.29045748047996,5.20915898465901,3.43048365069903,81.5421466798289
0.629247677478939,0.772848024302628,10.3836316506262,9.37949772645952,0.350178785554599,0.4329605992008,0.577830255696084,1.22420534230303,3.4652564069652,4.7318079936679,95.6775861502974
0.508752535260283,0.74886033328576,14.4866343549336,10.6097022299306,0.302205868129618,0.448791764914058,0.446059438089374,1.77560845466098,3.93543291451642,4.30870252878405,81.4264914998785
0.664285377023742,0.644803236842155,10.6350597380777,5.11869144503726,0.573639203617349,0.480296393741854,0.650017115417868,1.73049002583721,4.61505544875283,4.55686444918625,88.3966422487283
0.668184567101766,0.57199182165321,7.53683044597274,7.48372056416702,0.507137344752438,0.395139725911897,0.30713857005816,1.25051317171776,3.43687491911813,3.99339908741182,73.8105670307414
0.792631048926152,0.837693260031752,13.2573326242156,9.41388674443588,0.629455828479491,0.68819564035302,0.531787156018894,1.76270572307869,5.91530623506988,5.69520253900671,116.379090355069
0.838124716746155,0.84986115264101,9.64400072235148,8.94831585326465,0.625119370558299,0.589163012687583,0.444606490809005,1.51148578213644,3.21761581714964,5.53767932853545,99.4969385642326
0.830900921783876,0.619313903120346,5.02675397807034,10.2492881754762,0.58785997223435,0.577552391535602,0.388368560135365,1.58667961944477,5.19673213536618,5.51179733566241,103.284204662428
0.5748977902974,0.500896508074366,14.6920365184429,14.3305234288331,0.611025485116988,0.365595740451477,0.482930903268512,1.99502740278374,5.16022160540801,3.35972746140906,82.5145296697156
0.747505550328642,0.875683179084677,9.47164637395181,6.27733796078246,0.6058324966277,0.591206473799888,0.484419698225334,1.17002360529848,4.54773031086079,4.99975091185654,94.806462025037
0.751958210763521,0.774656406812835,12.6181629469967,9.10827105419012,0.464723573887721,0.438276861434337,0.532506613954902,1.52481212812243,5.55796127950307,3.29728747174842,107.685921300494
0.718187707705889,0.702324051430449,14.9125154844834,8.47019896366401,0.68872341608163,0.349618623656686,0.422060706752352,1.08241363340756,3.65421700266888,3.89858757702867,106.90233640495
0.87804483367689,0.724454152964056,7.63741246849531,13.5908606182667,0.499949874655344,0.329123189212289,0.492918919248506,1.97436422277475,5.58485961496714,5.48500646755449,116.963602228439
0.616377118134405,0.536813958688639,7.74792529453989,9.62536566755734,0.449518609286286,0.628944550969638,0.608145658558235,1.28867894179188,3.70386066158186,3.37887108995346,116.676795573963
