V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
0.71292104129754,0.865772518380732,11.7962749329582,8.40625733863795,0.414505904766917,0.551801898530498,0.42328525685668,1.04440521694859,5.16056047639903,3.28413717660494,63.3032509877719
0.531222124341875,0.590082533817366,9.54425256070914,7.23816355295014,0.365848834246025,0.427970086786523,0.502003601246141,1.72473128823051,5.22960715159122,3.68570420398889,62.3285310232639
0.512958443775028,0.62113863931708,18.0412229056284,11.2279201854533,0.574258148976043,0.647333717603795,0.50709778091982,1.29827067855326,4.46381795667904,4.56528110268759,84.1126970632933
0.789185599680059,0.569018662664108,17.1919165280042,18.5109278180753,0.34252781231273,0.598084023541026,0.527796554832906,1.19235865437007,4.74760675036814,5.73550783763873,84.7981906156987
0.761295884421095,0.635340383545496,8.3299959413358,18.6373400987731,0.32842447805386,0.403615903688595,0.680729385386221,1.79354174105497,4.89700079896068,5.10755151469773,86.8634030269832
0.849677071001008,0.79049190072529,15.1217760864017,12.2873693939275,0.509208183868788,0.406329117656313,0.586994156740233,1.03413689051149,5.40610698235268,4.04671979010478,75.8879067655467
0.763810073426925,0.543921042077802,5.41254224929027,12.3690619132202,0.662194915899821,0.350728158487566,0.630385955629684,1.1905649970118,5.85999688326381,4.20002383836033,83.0367113558389
0.680559987417981,0.656348206354491,17.3120438889274,17.7199479284463,0.447637080057897,0.582768635172769,0.387333269273862,1.51025036080787,5.22054333484964,4.72445332241943,95.3180088011548
0.877397094907612,0.607825953989476,12.0739601705945,13.0172008862533,0.39615060160663,0.572493089417182,0.371415933276713,1.1719134798944,4.13991508867219,5.9191998176733,76.4808307876997
0.634797701533884,0.863139367615618,6.84882946899859,11.9881314949691,0.376880705751665,0.659012082979269,0.666082464617118,1.3218791475771,3.07379476694204,4.69658850436471,98.2409278343804
0.699872914535739,0.565621380970813,16.0221578044817,5.91061683982844,0.547408553354815,0.527858573902957,0.498101505870186,1.88847161580715,5.7945697809197,3.73482715446269,64.5137513416074
0.585431863764487,0.631353547043353,5.88027493246365,10.211309162823,0.428832083052211,0.378347380191833,0.684996307147481,1.46310412055673,5.65179555278923,3.12954612243176,92.1149081667513
0.893947996611334,0.652816705229879,14.504746803008,14.1044170298823,0.494405037584156,0.503426334019564,0.566491298803315,1.28702438093256,4.15233651510626,5.18264684737986,83.8151922121644
0.731519538624398,0.733391918336041,11.5531342667388,16.4440882975003,0.586289855791256,0.555828587817773,0.405112030735239,1.32311028717924,3.8217617249731,4.38229512714548,72.1607671957649
0.726616189550422,0.551343533435464,15.3364666067017,6.29119830743643,0.351555438175052,0.49524419184234,0.364646566271968,1.949813055092,4.2764761048425,3.78471881016763,71.2710648002662
0.742034853243642,0.639888628467918,15.6203939843737,12.9973411137587,0.574925242192484,0.588889308265038,0.492370191216655,1.16219806864904,4.51570936700888,5.668892987289,83.0676207765751
0.889903734577261,0.727654060461559,16.6156970220967,6.51080310788704,0.372851754306071,0.324136457075924,0.646916829611361,1.60901386854658,5.65269887403119,3.4238006324172,88.5401034423709
0.545945354949497,0.6795520636281,12.6346906802664,11.8660142842867,0.65830844117552,0.373556639966182,0.5203533300763,1.94606095871981,5.29544444270572,3.06286537628062,66.2495215157606
0.759838036003895,0.508081280963123,8.01360507123405,19.9674352626735,0.306189346817508,0.508905366978422,0.511180442759208,1.67842407146841,4.5846203839872,3.62043790147919,79.9687051946856
