V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
0.88361143742837,0.590731183569878,0.670466167042777,0.810928662198782,7.0439375269087,5.02196506159613,7.47897128810408,2.56678101382218,0.408194778540451,0.422444258185197,0.398617185610905,0.358126779337181,0.375357985898014,0.389340696320916,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.724298471401446,0.85595970480945,0.632150767131522,0.743154454229213,8.79846370403422,15.5790893511218,12.52386908666,5.74100431767199,0.38013673613742,0.369506654714188,0.369663999211742,0.414669679782772,0.412494951901166,0.363594380523032,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.858782551601715,0.662235630920716,0.70013404092025,0.734352733633667,13.5876183825219,17.9541292100283,9.56740543307737,7.38211401002668,0.397553430142719,0.441335090814252,0.350296961782128,0.428771871764353,0.414707287690742,0.439663982852269,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.577401987785474,0.623011563755013,0.869827487061359,0.733084381966479,19.6402519091102,18.2160359238135,17.0019334637397,4.27511195425503,0.403239049449377,0.406800410310691,0.409225468841009,0.374876771923946,0.372100025055837,0.44656579168262,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.597950841075555,0.861473319735751,0.735887527912483,0.899196769943275,10.1919932904677,7.06136818123516,6.0194468985009,7.53781087503117,0.433191345555847,0.373963900933973,0.387981219017087,0.44653835626212,0.364003829710465,0.432990414667316,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.5020547606498,0.89781514187213,0.646785808191449,0.6573519372724,15.4208893267624,10.9758208963927,19.0753921703715,5.88031684174482,0.376110845295107,0.378199381332379,0.407114711891161,0.383982133453712,0.443740299518593,0.367157663630648,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.589600532872416,0.698666167985275,0.732600265862607,0.883782158380933,9.41587166398764,18.9493300784705,8.01501616987865,5.90530537376367,0.364905351006985,0.376739594253711,0.375849312536325,0.429804413689626,0.43462285618498,0.440795112069137,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.845572858995386,0.583529639028944,0.690828898865171,0.859525815956481,15.9551803915855,9.24155337131349,15.1590407957346,2.37130833750684,0.43564509280296,0.441505674790964,0.364100809043739,0.371255766471382,0.408130857744813,0.409185768558597,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.605166107671149,0.852739721581899,0.512954201088846,0.779035606922396,16.4310563012469,18.1712517455826,9.50943432493135,3.46461172964983,0.42681023489139,0.439440452291584,0.442284550783737,0.391751597124897,0.363613798884023,0.393665762458276,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
0.638764442889765,0.577039453236759,0.877502822130919,0.579405469936877,17.6314976140717,14.883143025646,14.1379503951734,2.74678977760207,0.372006362919323,0.401275542710116,0.410244020787813,0.371143666740227,0.421089365592133,0.412943543663341,1.55,4.38,4.53,80.3,0.5,0.1,1.1,20
